fragments_h,fragments,count,frequency,MW,CLogP,HBA,HBD,heavy
CO[C]1C[C@](C)(O)[C]2[CH]OC=C[C@@]12O,*O[C@@]1(C)C[C@](OC)[C@]2(O)C=CO[C@@](*)[C]12,1,0.025601638504864313,197.081383896,0.33076999999999995,4,2,14
CO[C@]1C[C@H](C)[C]2[C@@](O[C@]3O[C@@](CO)[C@](O)[C@@](O)[C@]3O)OC=C[C@]21O,*[C@@]1(C)C[C@](OC)[C@]2(O)C=CO[C@@](O[C@]3O[C@@](CO)[C@](O)[C@@](O)[C@]3O)[C]12,1,0.025601638504864313,354.09508215599993,0.31761999999999985,9,5,25
CO[C]1C[C@H](C)[C]2[CH]OC=C[C@@]12O,*[C@@]1(C)C[C@](OC)[C@]2(O)C=CO[C@@](*)[C]12,1,0.025601638504864313,181.086469276,1.21587,3,1,13
CO[C]1C[C@](C)(OC(=O)/C=C/c2ccccc2)[C]2[CH]OC=C[C@@]12O,*[C@]1OC=C[C@]2(O)[C]1[C@@](C)(OC(=O)/C=C/c1ccccc1)C[C@]2OC,1,0.025601638504864313,327.123248708,2.595070000000001,5,1,24
CO[C]1C[C@](C)(OC(C)=O)[C]2[CH]OC=C[C@@]12O,*CC(=O)O[C@@]1(C)C[C@](OC)[C@]2(O)C=CO[C@@](*)[C]12,1,0.025601638504864313,239.09194858,0.9015699999999998,5,1,17
CO[C@]1C[C@](C)(OC(C)=O)[C]2[C@@](O[C@]3O[C@@](CO)[C@](O)[C@@](O)[C@]3O)OC=C[C@]21O,*CC(=O)O[C@@]1(C)C[C@](OC)[C@]2(O)C=CO[C@@](O[C@]3O[C@@](CO)[C@](O)[C@@](O)[C@]3O)[C]12,1,0.025601638504864313,412.1005614599999,0.003319999999999934,11,5,29
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O)[C@@](C)(CO)[C]5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O)[C@@](C)(CO)[C]4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,452.32904526799996,6.738760000000009,3,2,33
COc1cc(C2Oc3ccccc3OC2CO)ccc1O,*c1ccc2c(c1)OC(CO)C(c1ccc(O)c(OC)c1)O2,1,0.025601638504864313,288.099773612,2.2742,5,2,21
COc1cc([C@]2Oc3cc(-c4cc(=O)c5c(O)cc(O)cc5o4)ccc3O[C@]2CO)cc(CCO)c1O,*C(CO)c1cc([C@]2Oc3cc(-c4cc(=O)c5c(O)cc(O)cc5o4)ccc3O[C@]2CO)cc(OC)c1O,1,0.025601638504864313,506.12129690399985,2.995980000000003,10,5,37
COc1cc([C@]2Oc3ccccc3O[C@]2CO)cc(CCO)c1O,*c1ccc2c(c1)O[C@](c1cc(OC)c(O)c(C(*)CO)c1)[C@](CO)O2,1,0.025601638504864313,330.11033829599995,1.8113800000000007,6,3,24
COc1cc(/C=C(\\CO)c2cc([C@]3Oc4ccccc4O[C@]3CO)cc(OC)c2O)ccc1O,*c1ccc2c(c1)O[C@](c1cc(OC)c(O)c(/C(=C/c3ccc(O)c(OC)c3)CO)c1)[C@](CO)O2,1,0.025601638504864313,464.1471177279999,3.523680000000002,8,4,34
O=C[C@]1O[CH][CH][C@](O)[C@@]1O,*C(=O)[C@]1O[C@@](*)[C@@](*)[C@](O)[C@@]1O,1,0.025601638504864313,141.01878364,-0.07745000000000012,4,2,10
CC1(C)[C](O[C@]2[CH][C@@](O)[C@](O)[C@@](C=O)O2)CC[C@@]2(C)[C]1CC[C@]1(C)[C]2C(=O)C=C2[C]3C[C@@](C)(C=O)CC[C@]3(C)CC[C@]21C,*C(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C]4[C@@]5(C)CC[C](O[C@]6O[C@@](C(*)=O)[C@](O)[C@@](O)[C@]6*)C(C)(C)[C]5CC[C@]43C)[C]2C1,1,0.025601638504864313,589.31652878,6.853310000000008,7,2,43
CC1(C)[C](O[C@]2O[C@@](C=O)[C@](O)[C@@](O)[C@]2O[C@]2O[C@@](C=O)[C@](O)[C@@](O)[C@]2O)CC[C@@]2(C)[C]1CC[C@]1(C)[C]2C(=O)C=C2[C]3C[C@@](C)(C=O)CC[C@]3(C)CC[C@]21C,*C(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C]4[C@@]5(C)CC[C](O[C@]6O[C@@](C(*)=O)[C@](O)[C@@](O)[C@]6O[C@]6O[C@@](C(*)=O)[C@](O)[C@@](O)[C@]6O)C(C)(C)[C]5CC[C@]43C)[C]2C1,1,0.025601638504864313,760.3094915959999,6.161660000000007,13,5,55
O=C[C@]1(O)O[C]2[C](OC1OCC(=O)O)[C@](O)[CH]O[C@@]2C=O,*C(=O)[C@]1(O)O[C]2[C](OC1OCC(=O)O)[C@](O)[C@@](*)O[C@@]2C(*)=O,1,0.025601638504864313,301.01957148800005,-1.7606500000000005,9,3,21
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C(=O)O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(*)=O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,752.3407917239998,5.918520000000005,11,4,54
O=CCOC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[CH][C@@]2O,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[C@](*)[C@@]2O,1,0.025601638504864313,317.014486108,-1.8749499999999988,9,4,22
O=C(O)[C@@]1(O)CO[C]2[C](O1)[C@](C(=O)O)O[CH][C@@]2O,*C1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[C@](*)[C@@]2O,1,0.025601638504864313,259.009006804,-1.4165499999999993,7,4,18
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C(=O)O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(=O)O)[C]6O[C@@](O)(C(=O)O)C(*)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,694.3353124199998,6.376920000000006,9,4,50
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C(=O)O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,710.3302270399998,6.262620000000006,9,5,51
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C(=O)O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(=O)O)[C]6O[C@@](O)(C(=O)O)C(OCC(=O)O)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,768.3357063439998,5.804220000000004,11,5,55
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C(=O)O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(*)=O)[C]6O[C@@](O)(C(=O)O)C(OCC(=O)O)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,752.3407917239998,5.918520000000005,11,4,54
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C=O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(*)=O)[C]6O[C@@](O)(C(*)=O)C(OCC(=O)O)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,736.3458771039998,6.032820000000006,11,3,53
O=C[C@]1O[CH][C@@](O)[C]2OC(OCC(=O)O)[C@](O)(C(=O)O)O[C]21,*C(=O)[C@]1O[C@](*)[C@@](O)[C]2OC(OCC(=O)O)[C@](O)(C(=O)O)O[C]21,1,0.025601638504864313,317.01448610799997,-1.8749499999999997,9,4,22
CC1(C)[C](O[C@]2O[C@@](C=O)[C@](O)[C@@](O)[C@]2O[C@]2O[C@@](C(=O)O)[C@](O)[C@@](O)[C@]2O)CC[C@@]2(C)[C]1CC[C@]1(C)[C]2C(=O)C=C2[C]3C[C@@](C)(C=O)CC[C@]3(C)CC[C@]21C,*C(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C]4[C@@]5(C)CC[C](O[C@]6O[C@@](C(*)=O)[C@](O)[C@@](O)[C@]6O[C@]6O[C@@](C(=O)O)[C@](O)[C@@](O)[C@]6O)C(C)(C)[C]5CC[C@]43C)[C]2C1,1,0.025601638504864313,776.304406216,6.0473600000000065,13,6,56
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C=O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(=O)O)[C]6O[C@@](O)(C(*)=O)C(OCC(=O)O)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,752.3407917239998,5.918520000000005,11,4,54
O=C[C@]1(O)O[C]2[C](OC1OCC(=O)O)[C@](O)[CH]O[C@@]2C(=O)O,*C(=O)[C@]1(O)O[C]2[C](OC1OCC(=O)O)[C@](O)[C@@](*)O[C@@]2C(=O)O,1,0.025601638504864313,317.014486108,-1.8749500000000001,9,4,22
O=C(O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[CH][C@@]2O,*[C@]1O[C@](C(=O)O)[C]2O[C@@](O)(C(=O)O)C(OCC(=O)O)O[C]2[C@@]1O,1,0.025601638504864313,333.00940072799995,-1.989249999999999,9,5,23
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C=O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]1(O)O[C]2[C](OC1OCC(=O)O)[C@](O)[C@@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)O[C@@]2C(=O)O,1,0.025601638504864313,768.3357063439998,5.804220000000005,11,5,55
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C=O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]1(O)O[C]2[C](OC1OCC(=O)O)[C@](O)[C@@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)O[C@@]2C(*)=O,1,0.025601638504864313,752.3407917239998,5.918520000000006,11,4,54
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C(=O)O)C(OCC(=O)O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]1O[C@](O[C]2CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C2(C)C)[C@@](O)[C]2OC(OCC(=O)O)[C@](O)(C(=O)O)O[C]21,1,0.025601638504864313,768.3357063439998,5.804220000000005,11,5,55
CC(C)/C=C/CCCCC=O,*C(=O)CCCC/C=C/C(C)C,1,0.025601638504864313,154.135765196,2.9579000000000013,1,0,11
CCCCCC=O,*CCCCCC(*)=O,1,0.025601638504864313,100.088815004,1.7656,1,0,7
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C(=O)O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]1O[C@](O[C]2CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C2(C)C)[C@@](O)[C]2OC(*)[C@](O)(C(=O)O)O[C]21,1,0.025601638504864313,694.3353124199998,6.376920000000007,9,4,50
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C(=O)O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(*)=O)[C]6O[C@@](O)(C(=O)O)C(*)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,678.3403977999999,6.491220000000007,9,3,49
O=C[C@]1O[CH][C@@](O)[C]2OC[C@](O)(C(=O)O)O[C]21,*C(=O)[C@]1O[C@](*)[C@@](O)[C]2OC(*)[C@](O)(C(=O)O)O[C]21,1,0.025601638504864313,243.01409218400002,-1.3022500000000001,7,3,17
O=CCOC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C=O)O[CH][C@@]2O,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(*)=O)O[C@](*)[C@@]2O,1,0.025601638504864313,301.01957148800005,-1.760649999999999,9,3,21
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C(=O)O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(=O)O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,768.3357063439998,5.804220000000005,11,5,55
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C=O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(*)=O)[C@](C(=O)O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,752.3407917239998,5.918520000000006,11,4,54
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C=O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(*)=O)[C@](C(*)=O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,736.3458771039998,6.032820000000007,11,3,53
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C=O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(*)=O)[C@](C(*)=O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(*)=O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,720.3509624839999,6.147120000000007,11,2,52
O=CCOC1O[C]2[C](O[C@@]1(O)C=O)[C@](C=O)O[CH][C@@]2O,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(*)=O)[C@](C(*)=O)O[C@](*)[C@@]2O,1,0.025601638504864313,285.024656868,-1.6463499999999993,9,2,20
O=C[C@@]1(O)CO[C]2[C](O1)[C@](C=O)O[CH][C@@]2O,*C(=O)[C@]1(O)O[C]2[C](OC1*)[C@](O)[C@@](*)O[C@@]2C(*)=O,1,0.025601638504864313,227.01917756400002,-1.1879499999999998,7,2,16
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[CH]C(C)(C)C5CC[C@]43C)[C]2C1,*[C]1CC[C@]2(C)[C]3CC=C4[C]5CC(C)(C)CC[C@]5(C(*)=O)CC[C@@]4(C)[C@]3(C)CCC2C1(C)C,1,0.025601638504864313,421.34704106000004,8.107870000000009,1,0,31
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C=O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(*)=O)[C]6O[C@@](O)(C(*)=O)C(*)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,662.3454831799999,6.605520000000008,9,2,48
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[CH]C(C)(C)C5CC[C@]43C)[C]2C1,*[C]1CC[C@]2(C)[C]3CC=C4[C]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CCC2C1(C)C,1,0.025601638504864313,437.34195568,7.993570000000009,1,1,32
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C=O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]1(O)O[C]2[C](OC1*)[C@](O)[C@@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)O[C@@]2C(*)=O,1,0.025601638504864313,678.3403977999999,6.491220000000008,9,3,49
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C=O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(*)=O)[C@](C(=O)O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(*)=O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,736.3458771039998,6.032820000000005,11,3,53
O=CCOC1O[C]2[C](O[C@@]1(O)C=O)[C@](C(=O)O)O[CH][C@@]2O,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(*)=O)[C@](C(=O)O)O[C@](*)[C@@]2O,1,0.025601638504864313,301.01957148800005,-1.7606499999999992,9,3,21
O=C[C@@]1(O)CO[C]2[C](O1)[C@](C(=O)O)O[CH][C@@]2O,*C(=O)[C@]1(O)O[C]2[C](OC1*)[C@](O)[C@@](*)O[C@@]2C(=O)O,1,0.025601638504864313,243.01409218400002,-1.3022499999999995,7,3,17
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C=O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]12CCC(C)(C)C[C]1C1=CC[C]3[C@@]4(C)CC[C](O[C@]5O[C@](C(=O)O)[C]6O[C@@](O)(C(*)=O)C(*)O[C]6[C@@]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,1,0.025601638504864313,678.3403977999999,6.491220000000008,9,3,49
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C(=O)O)[C]7O[C@@](O)(C=O)CO[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)[C@]1(O)O[C]2[C](OC1*)[C@](O)[C@@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)O[C@@]2C(=O)O,1,0.025601638504864313,694.3353124199998,6.376920000000007,9,4,50
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C(=O)O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(*)=O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,752.3407917239998,5.918520000000006,11,4,54
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C]4[C@@]5(C)CC[C](O[C@]6O[C@](C=O)[C]7O[C@@](O)(C(=O)O)C(OCC=O)O[C]7[C@@]6O)C(C)(C)C5CC[C@]43C)[C]2C1,*C(=O)COC1O[C]2[C](O[C@@]1(O)C(=O)O)[C@](C(*)=O)O[C@](O[C]1CC[C@]3(C)[C]4CC=C5[C]6CC(C)(C)CC[C@]6(C(*)=O)CC[C@@]5(C)[C@]4(C)CCC3C1(C)C)[C@@]2O,1,0.025601638504864313,736.3458771039998,6.032820000000006,11,3,53
COc1cc(CN)ccc1O,*NCc1ccc(O)c(OC)c1,1,0.025601638504864313,153.078978592,0.8594999999999999,3,2,11
CCCCCC(=O)NCc1ccc(O)c(OC)c1,*CCCCCC(=O)NCc1ccc(O)c(OC)c1,1,0.025601638504864313,251.152143532,2.5973000000000006,3,2,18
CC(O)(CC=O)CC(=O)OCC1O[C@](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)C(O)[C@](O)[C@@]1O,*C(=O)CC(C)(O)CC(=O)OCC1O[C@](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)C(O)[C@](O)[C@@]1O,1,0.025601638504864313,557.12951586,1.5814699999999997,13,6,40
OC[C@]1O[CH][C@@](O)[C@](O)[C@]1O,*[C@]1O[C@](CO)[C@](O)[C@](O)[C@@]1O,1,0.025601638504864313,159.029348324,-0.58385,5,4,11
C[C@]1[CH][C@@](O)[C@@](O)[C@@](O)O1,*C[C@]1O[C@@](O)[C@@](O)[C@@](O)[C@]1*,1,0.025601638504864313,143.034433704,0.44375,4,3,10
OC[C@]1O[CH][C@](O)[C@](O)[C@@]1O,*[C@]1O[C@@](CO)[C@](O)[C@@](O)[C@@]1O,1,0.025601638504864313,159.029348324,-0.58385,5,4,11
OC[C@]1O[C@](OC[C@]2[CH][C@@](O)[C@@](O)[C@@](O)O2)[C@@](O)[C@](O)[C@]1O,*[C@]1[C@](CO[C@]2O[C@](CO)[C@](O)[C@](O)[C@@]2O)O[C@@](O)[C@@](O)[C@@]1O,1,0.025601638504864313,316.04304658399997,-0.8020999999999996,10,7,22
CCN=C(N)N,*CCN=C(N)N,1,0.025601638504864313,87.07964728799999,-0.7202999999999999,1,2,6
O=C1O[C]2[C]3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C]2[C](OC(=O)c2cc(O)c(O)c4c2[C]2C1=CC(=O)[C@](O)(O4)C2(O)O)[C](O)O3,*O[C]1O[C]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]3[C]2OC(=O)C2=CC(=O)[C@]4(O)Oc5c(O)c(O)cc(c5[C]2C4(O)O)C(=O)O[C]13,1,0.025601638504864313,794.0238868360001,-1.046859999999999,23,12,57
O=C1O[C]2[C]3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C]2[C]([CH]O3)OC(=O)c2cc(O)c(O)c3c2[C]2C1=CC(=O)[C@](O)(O3)C2(O)O,*[C]1O[C]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]3[C]1OC(=O)c1cc(O)c(O)c4c1[C]1C(=CC(=O)[C@](O)(O4)C1(O)O)C(=O)O[C]23,1,0.025601638504864313,778.028972216,-0.7470599999999996,22,11,56
C[C@]1O[C@](O[C@]2[CH]O[C@](CO)[C@@](O)[C@]2O)[C@](O)[C@](O)[C@@]1O,*[C@]1O[C@@](CO)[C@](O)[C@@](O)[C@@]1O[C@]1O[C@](C)[C@@](O)[C@](O)[C@]1O,1,0.025601638504864313,300.048131964,-0.15470000000000006,9,6,21
CC/C(C)=C/CC[C@](C)(O)C1CC[C@]2(C)C3C[CH]C4C(C)(C)C(O)CC[C@]4(C)C3C[C](O)C12,*[C@]1CC2C(C[C@@](O)C3C([C@@](C)(O)CC/C=C(\C)CC)CC[C@]23C)[C@@]2(C)CCC(O)C(C)(C)C12,1,0.025601638504864313,458.37599545999996,6.858380000000008,3,3,33
CCCC,*C(C)CC,1,0.025601638504864313,58.078250319999995,1.8064,0,0,4
CCC[C@](C)(O)C1CC[C@]2(C)C3C[CH]C4C(C)(C)C(O)CC[C@]4(C)C3C[C](O)C12,*CCC[C@](C)(O)C1CC[C@]2(C)C3C[C@](*)C4C(C)(C)C(O)CC[C@]4(C)C3C[C@](O)C12,1,0.025601638504864313,404.32904526799996,5.521980000000006,3,3,29
